customer_unique_id,avg_integrity_score,has_mismatch
02cd1e304ed649e723e88c4ef3483397,0.5210757907307745,1
02deaccb3c4b572f6d4fb48bcd4bbec5,0.6728135578227032,1
02e8a66528e84b3ca6150d9b1e03a26f,0.2125695470260188,1
02e9827c15167f699df7bf90d326ffdb,0.06720013330945386,0
02fcb3cf7c2cd6a7754b488313aca1d5,0.053527059787096626,0
0301e2b22f44b5a060987ecf49f8ada8,0.2523965046774413,0
0303ef40ef95a500ba038e141c9b935b,0.2511144655297469,0
0308e864e3f6e3e891cf40ec378905b7,0.40215735074782066,0
031236e057e0c70d7af9c22d5bf4690c,0.020127628056986927,0
031cc9f0c34aac1349d8a7fca3814d70,0.013893660223794345,0
03658676f008d0d0f8b826340eae3dba,0.008868565883463223,0
037bf06ede74c617f31ca7ad8989860f,0.3390772973520158,0
037f1240d3a139aef654264b518eb7e1,0.4711043038301893,0
0390ca8fbd1fcf29c61892ceb9fe45db,0.38681172870729735,0
039a597bb045646b899477a8480bdd93,0.6869175884579223,1
039b42d2915afbc2d4aae9c7b8f2071d,0.015443549710125848,0
03a5b2c623827a7d4e727ac0aa2284d4,0.08317872478693857,0
03adb96012772d4374285b6a701f3da9,0.46789207728242893,0
03bc76887b06f1e7fb81d0513018165e,0.2510956255873471,0
03bd54f79495a5307846e047faba03d2,0.5817540994640004,1
03d4953a455f8489e712ea80699de878,0.22185848863675045,0
03da36f44c98d62dfa4dfdbbc8fd6ade,0.11702741628385287,0
03dabd77cb0ed7a26fafe19e36b67742,0.21993083947138792,0
03f6276b1f106564cc6858f00af7888d,0.1422712880105221,0
0400cd54f629df117d18b4104f4d125a,0.06631291190375357,0
041caba6a63ace5818387698ea85cdb2,0.19213601777793635,0
042d637a881d8d51666a58d0c53cd57a,0.06392722881511165,0
043aac2fb4895fee3be40a7ddbd28577,0.6671524197374022,1
04544a89f79714c0abcc3ae49e884209,0.6341786037171667,1
0470b939e53cb37a6c925afb999d9cf3,0.007125604261482753,0
047871829ba4a3405f7b4264e218e3ab,0.005786181326623739,0
047beaa56db85753ce02a5483b06df0a,0.01119970785195303,0
04875f2cdd7a412f2b6902245bd7b3a3,0.035102409455454696,0
0488f8e76b2ddeff4d52caa56df477ff,0.15317510368341997,1
048bd839cac80bb9e2030ec06a5fdb8a,0.34531145895671567,0
04a056b82a00e7755b1f136ec509b542,0.20734735455848488,0
04ab1b974a3eeba70712740a33653caf,0.13483981467235925,0
04ae551b5f47d2ad463a30d96c15ca7f,0.014048222592663532,0
04b08ed14e6fd1812c21314c07512758,0.02605630485580717,0
04b9a14c0f0e107453338b7d85ea15e0,0.20288380817588222,0
04bf51c8d8b123571c86805d49edd9b1,0.12077638268085476,0
04d6a473cfb43848488bee72c9eb28b5,0.42136577077995774,0
04d72e3bcf0dbb259f2c98550640a179,0.3323016123529573,0
04daf0030c088fed728993ef9f7eaa56,0.11180218967838662,0
04e1ad29192c7d23646272968393bf36,0.49455880094025584,0
04e6136a14d4d23d0b5d79443b94225b,0.006096679137020373,0
04e692485d67794983507079ece729f3,0.1106528359090651,0
04eac1171d6846c64e71bf03b3e4174e,0.4464186994795533,0
04f843a271266e791f33eb73fa352514,0.4048807575349453,0
04f962151ddbe47d408b6cf6994fa0ae,0.6312217373253943,1
04fc637963fe982dd25ac58e4f4770c1,0.15109294682375457,0
05080e528ffd17731221b7eb05e9c026,0.11082937135960857,0
0518f492a1f99b371aec1cbcf8da576e,0.30757168333419205,0
051bc94e9cd865806bba8eeefb336d0a,0.33090508652022055,0
052806f8907d1163510946ecadd77427,0.01303864861612875,0
053b7090271ed4dacbfe0afd6382bbab,0.3731094198385603,0
054151a8eed2b75f007d3be0957fd5ed,0.4601571936559865,0
054a0e55182507d21177a99a2965911b,0.36139703556338726,0
0551e29d87422d88feca4626c030ccef,0.49083089687906195,0
0556929f4c62baf96feafe4e1b52bc0b,0.46615248962267514,0
0557ce04d044eac7a2f6e11b8988f8ed,0.14610580452177216,0
057581e17e81bd35d08e3cdc8f79e60a,0.132246324396493,0
05779697464f50cf68fbff9f39a5ba1e,0.36015631526001507,0
05a44bb9e10fbeef34e7641d21d729b1,0.006307758335188571,0
05abd7660c793780c1907b39ce20263f,0.40266294477522613,1
05ad5f7e74d3cfc5f83c8ef5b0481f4c,0.06371937886232311,0
05b18010a8a20bb7103a7c67b1b37800,0.14365894026048115,0
05c686adfdce0087f70f97a619c3b556,0.4764924842537706,0
05d1983f756f88c02430157372fc1402,0.12707392573254783,0
05dc31852040e5e6837f220db434be1c,0.21426607189022326,0
05e8b4d95b191ed344b0c2bc3b1dd984,0.5099064682627219,1
05e8ff8236c9f7b774fbc76fa4e23763,0.38846317360227745,0
05edb10f73fe7d03959ff26540913b3a,0.584053115182542,1
05f38cf30b71a72c61c06ad56c05db96,0.09048009252319696,0
05f4c38a6a0d7721710ef3cf2d1075ab,0.6241487764776646,1
05fb7ad3f212649bbc0757d0ce36851a,0.24727601358262638,0
06058fe38c88d8d03a06ebaa6fb68aad,0.7924693490485257,1
